Name,Artist,Genre,Subgenre,Energy
Gossip,Big Boi,rap,southern hip hop,0.747
Royal Flush (feat. André 3000 & Raekwon),Big Boi,rap,southern hip hop,0.671
On My Block,Scarface,rap,southern hip hop,0.917
Now I Feel Ya,Scarface,rap,southern hip hop,0.549
In da Wind,Trick Daddy,rap,southern hip hop,0.586
Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),Three 6 Mafia,rap,southern hip hop,0.839
Still Fly,Big Tymers,rap,southern hip hop,0.607
Melting Pot,Nappy Roots,rap,southern hip hop,0.891
Who Want It,David Banner,rap,southern hip hop,0.929
California Love - Original Version,2Pac,rap,southern hip hop,0.85
You Know How We Do It - Remastered,Ice Cube,rap,southern hip hop,0.52
I Don't Wanna Hurt No More,"Danny ""Butch"" Means",rap,southern hip hop,0.746
Make It Better (feat. Smokey Robinson),Anderson .Paak,rap,southern hip hop,0.56
m.A.A.d city,Kendrick Lamar,rap,southern hip hop,0.729
"In California (feat. Lady ""V"")",Daz Dillinger,rap,southern hip hop,0.849
Vapors,Snoop Dogg,rap,southern hip hop,0.831
Killafornia,Cypress Hill,rap,southern hip hop,0.663
Dedication (feat. Kendrick Lamar),Nipsey Hussle,rap,southern hip hop,0.734
Represent Dat G.C.,Kurupt,rap,southern hip hop,0.524
Gangsta Nation,Westside Connection,rap,southern hip hop,0.7
Forgot About Dre,Dr. Dre,rap,southern hip hop,0.74
Regulate,Warren G,rap,southern hip hop,0.521
Simply Amazin' (steel blazin'),Blu,rap,southern hip hop,0.792
Cock the Hammer,Cypress Hill,rap,southern hip hop,0.391
Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,rap,southern hip hop,0.853
HUMBLE.,Kendrick Lamar,rap,southern hip hop,0.621
Locals Only,Dom Kennedy,rap,southern hip hop,0.881
Ex (feat. YG),Ty Dolla $ign,rap,southern hip hop,0.426
G Funk,Nancy Fletcher,rap,southern hip hop,0.833
To Live And Die In L.A.,Makaveli,rap,southern hip hop,0.819
It Was A Good Day,Ice Cube,rap,southern hip hop,0.744
This Is The Shack,Warren G,rap,southern hip hop,0.791
Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,rap,southern hip hop,0.799
Backseat Freestyle,Kendrick Lamar,rap,southern hip hop,0.651
Westside (feat. Chris Brown),Jay Rock,rap,southern hip hop,0.777
The L.A. Song,People Under The Stairs,rap,southern hip hop,0.911
I Got Love,Nate Dogg,rap,southern hip hop,0.416
Passin' Me By,The Pharcyde,rap,southern hip hop,0.756
120 Seconds,Freestyle Fellowship,rap,southern hip hop,0.65
Paradise,J Rocc,rap,southern hip hop,0.57
Work It Out,Jurassic 5,rap,southern hip hop,0.722
L.A.,Murs,rap,southern hip hop,0.829
Westside Story,The Game,rap,southern hip hop,0.647
Los Awesome,ScHoolboy Q,rap,southern hip hop,0.826
How Do You Want It,2Pac,rap,southern hip hop,0.84
The Streets - Re-Twist,WC,rap,southern hip hop,0.811
Gangsta Gangsta,N.W.A.,rap,southern hip hop,0.698
Money On My Mind,Daz Dillinger,rap,southern hip hop,0.604
New Jack Hustler (Nino's Theme),Ice-T,rap,southern hip hop,0.859
Do For Love,2Pac,rap,southern hip hop,0.63
MC2 (feat. Eligh),Scarub,rap,southern hip hop,0.774
Collard Greens,ScHoolboy Q,rap,southern hip hop,0.575
Roll Bounce,Drakeo the Ruler,rap,southern hip hop,0.253
Still D.R.E.,Dr. Dre,rap,southern hip hop,0.775
Get Your Walk On,Xzibit,rap,southern hip hop,0.74
It's Funky Enough - Remastered Single,The D.O.C.,rap,southern hip hop,0.797
California,Dom Kennedy,rap,southern hip hop,0.697
Worst Comes To Worst - Edited,Dilated Peoples,rap,southern hip hop,0.74
Artsy (feat. The Grouch),Living Legends,rap,southern hip hop,0.704
Hey Up There (feat. Ty Dolla $ign),Buddy,rap,southern hip hop,0.657
It's All Love,Myka 9,rap,southern hip hop,0.668
California Love (remix),2Pac,rap,southern hip hop,0.843
The Lost Angels Anthem,Blu,rap,southern hip hop,0.831
California,DJ Quik,rap,southern hip hop,0.745
This D.J.,Warren G,rap,southern hip hop,0.444
Time to Ride,Living Legends,rap,southern hip hop,0.899
Who Ride Wit Us,Kurupt,rap,southern hip hop,0.821
The Recipe - Bonus Track,Kendrick Lamar,rap,southern hip hop,0.782
Dibiase,03 Greedo,rap,southern hip hop,0.539
Cali Sunshine,The Game,rap,southern hip hop,0.868
Let It Out,Tha Alkaholiks,rap,southern hip hop,0.907
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,rap,southern hip hop,0.705
Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,rap,southern hip hop,0.436
Sunshine Men,Freestyle Fellowship,rap,southern hip hop,0.466
1994,Quasimoto,rap,southern hip hop,0.675
Runnin',The Pharcyde,rap,southern hip hop,0.787
Lausd,Jurassic 5,rap,southern hip hop,0.775
Let's Ride,The Game,rap,southern hip hop,0.739
Los Angeles Times,Xzibit,rap,southern hip hop,0.721
2 Of Amerikaz Most Wanted,2Pac,rap,southern hip hop,0.904
Eazy-er Said Than Dunn,Eazy-E,rap,southern hip hop,0.818
Nothin' But The Cavi Hit,Mack 10,rap,southern hip hop,0.741
Numb Numb Juice,ScHoolboy Q,rap,southern hip hop,0.492
Impatient Freestyle,Drakeo the Ruler,rap,southern hip hop,0.317
Posted,Pac Div,rap,southern hip hop,0.729
Quik's Groove,DJ Quik,rap,southern hip hop,0.302
"I Luv It (feat. Kokane, Sir Dogg & Snoopy Collins)",Kokane,rap,southern hip hop,0.713
"Initiated (feat. 2Pac a.k.a. Makaveli, Outlawz & Kurupt Tha Kingpin)",Daz Dillinger,rap,southern hip hop,0.576
Never Leave Me Alone,Nate Dogg,rap,southern hip hop,0.549
Straight Up Menace,MC Eiht,rap,southern hip hop,0.53
I Used To Love Her (Again),Murs & 9th Wonder,rap,southern hip hop,0.557
Beat Streaming,Abstract Rude,rap,southern hip hop,0.537
Burgundy Whip - Instrumental,MED,rap,southern hip hop,0.525
"Lakers (feat. Ab-Soul, Polyester the Saint)",Freddie Gibbs,rap,southern hip hop,0.731
ATL Hoe,Baby D.,rap,southern hip hop,0.951
Dope Boyz,T.I.,rap,southern hip hop,0.619
Make 'Em Say Ugh,Master P,rap,southern hip hop,0.765
Tear Da Club Up '97,Three 6 Mafia,rap,southern hip hop,0.865
Ridin Wit Some Killaz,Hitman Sammy Sam,rap,southern hip hop,0.936
Space Age Pimpin',8Ball & MJG,rap,southern hip hop,0.658
Love in Your Mouth,Kilo Ali,rap,southern hip hop,0.691
Throw It Up,Pastor Troy,rap,southern hip hop,0.602
Nann Nigga,Trick Daddy,rap,southern hip hop,0.819
Who U Wit,Lil Jon & The East Side Boyz,rap,southern hip hop,0.807
Eastside Vs. Westside,Baby D.,rap,southern hip hop,0.82
One Day,UGK,rap,southern hip hop,0.554
Put Yo Hood Up,Lil Jon & The East Side Boyz,rap,southern hip hop,0.9
Nextel Chirp,Maceo,rap,southern hip hop,0.747
Ain't Gon Let Up,DG Yola,rap,southern hip hop,0.709
Southern Hospitality (Featuring Pharrell),Ludacris,rap,southern hip hop,0.896
Be Easy,T.I.,rap,southern hip hop,0.732
Cell Therapy,Goodie Mob,rap,southern hip hop,0.511
Damn! - Radio Mix,Youngbloodz,rap,southern hip hop,0.702
400 Degreez,Juvenile,rap,southern hip hop,0.472
Mind Playing Tricks on Me,Geto Boys,rap,southern hip hop,0.512
Move Bitch,Disturbing Tha Peace,rap,southern hip hop,0.764
Let Me See It,UGK,rap,southern hip hop,0.628
Head Bussa (feat. Lil Jon),Lil Scrappy,rap,southern hip hop,0.845
On My Block,Scarface,rap,southern hip hop,0.94
Get Ya Mind Right,Jeezy,rap,southern hip hop,0.779
Hustlin' - Album Version (Edited),Rick Ross,rap,southern hip hop,0.649
Nothins Free,Oobie,rap,southern hip hop,0.596
Hit a Muthafucka,Three 6 Mafia,rap,southern hip hop,0.81
Elevators (Me & You),OutKast,rap,southern hip hop,0.586
No Problem,Lil Scrappy,rap,southern hip hop,0.731
Neva Eva (feat. Lil Scrappy & Lil Jon),Trillville,rap,southern hip hop,0.81
"Front, Back & Side to Side",UGK,rap,southern hip hop,0.633
Wanna Be A Balla,Fat Pat,rap,southern hip hop,0.608
Dirty South (feat. Big Boi),Goodie Mob,rap,southern hip hop,0.36
Mr. Scarface,Scarface,rap,southern hip hop,0.518
Back That Azz Up,Juvenile,rap,southern hip hop,0.82
We Ready,Archie Eversole,rap,southern hip hop,0.532
Vica Versa,Pastor Troy,rap,southern hip hop,0.694
Still Fly,Big Tymers,rap,southern hip hop,0.607
Ain't Gonna Let Up,Yola,rap,southern hip hop,0.514
Like A Pimp,David Banner,rap,southern hip hop,0.856
Get Low featuring Ying Yang Twins,Lil Jon & The East Side Boyz,rap,southern hip hop,0.621
Still Ridin' Clean,Project Pat,rap,southern hip hop,0.684
Trap House,Gucci Mane,rap,southern hip hop,0.544
Shake Ya Ass,Mystikal,rap,southern hip hop,0.462
24's,T.I.,rap,southern hip hop,0.725
Break 'Em Off Somethin' - Edited,Master P,rap,southern hip hop,0.738
Stuntin' Like My Daddy,Birdman,rap,southern hip hop,0.877
Do It,Rasheeda,rap,southern hip hop,0.866
Tired Of Ballin,Tela,rap,southern hip hop,0.506
Southside,Lil Keke,rap,southern hip hop,0.71
Murder,UGK,rap,southern hip hop,0.605
85/Billy Dee Interlude,Youngbloodz,rap,southern hip hop,0.596
Laffy Taffy,D4L,rap,southern hip hop,0.439
Never Scared (feat. Killer Mike & T.I.) - Club Mix,Bone Crusher,rap,southern hip hop,0.927
Bia' Bia',Lil Jon,rap,southern hip hop,0.7
That's Right,DJ Taz,rap,southern hip hop,0.678
Dem Boyz,Boyz N Da Hood,rap,southern hip hop,0.63
"Lean Wit It, Rock Wit It - feat. Peanut & Charlay",Dem Franchize Boyz,rap,southern hip hop,0.618
Down For My Niggaz,C-Murder,rap,southern hip hop,0.835
No Mo Play In G.A.,Pastor Troy,rap,southern hip hop,0.836
Set It Off,Boosie Badazz,rap,southern hip hop,0.654
25 Lighters,Fat Pat,rap,southern hip hop,0.647
Go DJ,Lil Wayne,rap,southern hip hop,0.792
Duffle Bag Boy,Playaz Circle,rap,southern hip hop,0.836
Choices,Project Pat,rap,southern hip hop,0.566
#1 Stunna,Big Tymers,rap,southern hip hop,0.839
Knuck If You Buck (feat. Lil' Scrappy),Crime Mob,rap,southern hip hop,0.844
Ha,Juvenile,rap,southern hip hop,0.841
It's Goin' Down (feat. Nitti),Yung Joc,rap,southern hip hop,0.577
"I'm Bout It, Bout It",TRU,rap,southern hip hop,0.635
Dey Know,Shawty Lo,rap,southern hip hop,0.735
U Don't Know Me,T.I.,rap,southern hip hop,0.652
Shoulder Lean,Young Dro,rap,southern hip hop,0.496
Where Dem Dollas At (feat. DJ Paul & Juicy J),Gangsta Boo,rap,southern hip hop,0.56
Get'Em,Intoxicated,rap,southern hip hop,0.89
Trap Or Die,Jeezy,rap,southern hip hop,0.662
DUI,Oomp Camp,rap,southern hip hop,0.823
Intoxicated,Hitman Sammy Sam,rap,southern hip hop,0.625
Icy,Gucci Mane feat. Young Jeezy,rap,southern hip hop,0.704
Here I Go,Mystikal,rap,southern hip hop,0.661
A.D.I.D.A.S. - Explicit Album Version,Killer Mike,rap,southern hip hop,0.829
Wheelz of Steel,OutKast,rap,southern hip hop,0.641
Pocket Full of Stones,UGK,rap,southern hip hop,0.403
ASAP,T.I.,rap,southern hip hop,0.587
Who Run It,Three 6 Mafia,rap,southern hip hop,0.792
Can't Stop No Player,Da Organization,rap,southern hip hop,0.731
Shoulder Lean (feat. T.I.),Young Dro,rap,southern hip hop,0.518
"My Neck, My Back",Khia,rap,southern hip hop,0.696
Scotty,D4L,rap,southern hip hop,0.318
My Homeboy's Girlfriend,8Ball,rap,southern hip hop,0.537
Ball And Bun,Bun B,rap,southern hip hop,0.818
I Don't Wanna Die,8Ball,rap,southern hip hop,0.33
Put Tha House Onit,8Ball,rap,southern hip hop,0.552
Coffee Shoppe,Redman,rap,southern hip hop,0.598
9 Little Millimeta Boys,8Ball & MJG,rap,southern hip hop,0.471
Mr. Big,8Ball & MJG,rap,southern hip hop,0.5
Pimps,8Ball & MJG,rap,southern hip hop,0.582
Armed Robbery,8Ball & MJG,rap,southern hip hop,0.438
Lay It Down,8Ball & MJG,rap,southern hip hop,0.582
Break 'em Off,8Ball & MJG,rap,southern hip hop,0.613
Hand Of The Devil,8Ball & MJG,rap,southern hip hop,0.828
Paid Dues,8Ball,rap,southern hip hop,0.579
Throw Your Hands Up,8Ball,rap,southern hip hop,0.67
Just Like Candy,MJG,rap,southern hip hop,0.737
Middle Of The Night,MJG,rap,southern hip hop,0.707
Sho Nuff,Tela,rap,southern hip hop,0.468
Stop Lying,Mr. Mike,rap,southern hip hop,0.583
Where Ya Love At,Mr. Mike,rap,southern hip hop,0.648
Total Shock,Mr. Mike,rap,southern hip hop,0.759
New Day,South Circle,rap,southern hip hop,0.732
Unsolved Mysteries,South Circle,rap,southern hip hop,0.857
Pwa,5th Ward Boyz,rap,southern hip hop,0.552
Concrete Hell,5th Ward Boyz,rap,southern hip hop,0.597
Bank Robbery,Facemob,rap,southern hip hop,0.725
Swangin and Bangin,E.S.G.,rap,southern hip hop,0.549
Braids & Fades - Feat. Slim Thug,E.S.G.,rap,southern hip hop,0.859
Realist Rhymin' - Feat. Lil’ Flip,E.S.G.,rap,southern hip hop,0.766
Ever So Clear,Bushwick Bill,rap,southern hip hop,0.365
Diary Of A Madman,Scarface,rap,southern hip hop,0.676
Money And The Power,Scarface,rap,southern hip hop,0.381
The Wall,Scarface,rap,southern hip hop,0.615
Now I Feel Ya,Scarface,rap,southern hip hop,0.419
I Seen a Man Die,Scarface,rap,southern hip hop,0.674
Hand of the Dead Body,Scarface,rap,southern hip hop,0.737
Southside,Scarface,rap,southern hip hop,0.637
Mary Jane,Scarface,rap,southern hip hop,0.488
Smartz,Scarface,rap,southern hip hop,0.456
2 Real,Scarface,rap,southern hip hop,0.482
In My Blood,Scarface,rap,southern hip hop,0.804
Greed,Scarface,rap,southern hip hop,0.488
Homies & Thuggs,Scarface,rap,southern hip hop,0.525
Damn It Feels Good to Be a Gangsta,Geto Boys,rap,southern hip hop,0.793
Still,Geto Boys,rap,southern hip hop,0.858
The World Is a Ghetto,Geto Boys,rap,southern hip hop,0.522
Time Taker,Geto Boys,rap,southern hip hop,0.441
Geto Fantasy,Geto Boys,rap,southern hip hop,0.686
It Ain't,Geto Boys,rap,southern hip hop,0.648
No Nuts No Glory,Geto Boys,rap,southern hip hop,0.663
Six Feet Deep,Geto Boys,rap,southern hip hop,0.502
Murder After Midnight,Geto Boys,rap,southern hip hop,0.581
Straight Gangstaism,Geto Boys,rap,southern hip hop,0.497
Bring It On,Geto Boys,rap,southern hip hop,0.698
Do Yo Time,Geto Boys,rap,southern hip hop,0.57
Free,Geto Boys,rap,southern hip hop,0.576
They B's,Geto Boys,rap,southern hip hop,0.665
Gansta (Put Me Down),Geto Boys,rap,southern hip hop,0.711
Big Faces,Geto Boys,rap,southern hip hop,0.653
Street Game,Geto Boys,rap,southern hip hop,0.821
Pocket Full of Stones,UGK,rap,southern hip hop,0.798
It's Supposed to Bubble,UGK,rap,southern hip hop,0.807
"Front, Back & Side to Side",UGK,rap,southern hip hop,0.675
One Day,UGK,rap,southern hip hop,0.612
Murder,UGK,rap,southern hip hop,0.659
Good Stuff,UGK,rap,southern hip hop,0.534
Diamonds & Wood,UGK,rap,southern hip hop,0.548
Wood Wheel,UGK,rap,southern hip hop,0.828
F**k Faces,Scarface,rap,southern hip hop,0.549
Do What You Want,Scarface,rap,southern hip hop,0.311
Boo Boo'n,Scarface,rap,southern hip hop,0.539
Sticky Green,Devin The Dude,rap,southern hip hop,0.695
Black Ice (Sky High) (feat. OutKast),Goodie Mob,rap,southern hip hop,0.679
Soul Food,Goodie Mob,rap,southern hip hop,0.495
Thought Process,Goodie Mob,rap,southern hip hop,0.484
Southside,Lil Keke,rap,southern hip hop,0.704
Don’t Mess Wit Texas,Lil Keke,rap,southern hip hop,0.742
Baller In The Mix,Lil Keke,rap,southern hip hop,0.572
"Pimps, Players & Hustlas",Lil Keke,rap,southern hip hop,0.559
Tops Drop,Fat Pat,rap,southern hip hop,0.451
25 Lighters,DJ DMD,rap,southern hip hop,0.728
Ghetto Dreams,Fat Pat,rap,southern hip hop,0.795
How Ya Do Dat,Young Bleed,rap,southern hip hop,0.451
Burbons And Lacs,Master P,rap,southern hip hop,0.453
"Bout It, Bout It II",Master P,rap,southern hip hop,0.69
Pass Me Da Green,Master P,rap,southern hip hop,0.458
Mr. Ice Cream Man,Master P,rap,southern hip hop,0.666
Is There A Heaven For A Gangsta?,Master P,rap,southern hip hop,0.767
Bang Screw,Lil C,rap,southern hip hop,0.657
Maan!!,Big Moe featuring E.S.G. & Big Pokey,rap,southern hip hop,0.744
Life Story (feat. Al-D & Bam),Z-Ro,rap,southern hip hop,0.811
Who Dat Talking Down,Big Pokey,rap,southern hip hop,0.554
Hardest Pit,Big Pokey,rap,southern hip hop,0.738
Ballin' Parlay,Big Pokey,rap,southern hip hop,0.66
Da Summa,Three 6 Mafia,rap,southern hip hop,0.64
Rock Yo Hips,Crime Mob,rap,southern hip hop,0.667
Get Low,Ying Yang Twins,rap,southern hip hop,0.625
Low (feat. T-Pain),Flo Rida,rap,southern hip hop,0.609
"My Neck, My Back (Lick It)",Khia,rap,southern hip hop,0.625
Grillz - Dirty,Nelly,rap,southern hip hop,0.514
Cell Therapy,Goodie Mob,rap,southern hip hop,0.476
Ridin',Chamillionaire,rap,southern hip hop,0.798
Slob on My Knob,Tear Da Club Up Thugs,rap,southern hip hop,0.668
Mo Fire,Lil Wayne,rap,southern hip hop,0.663
Ghetto Life,Master P,rap,southern hip hop,0.64
Touchdown (feat. Eminem),T.I.,rap,southern hip hop,0.786
The Way I Are,Timbaland,rap,southern hip hop,0.807
Tha Crossroads,Bone Thugs-N-Harmony,rap,southern hip hop,0.509
This Is Why I'm Hot,MiMS,rap,southern hip hop,0.6
Ride Wit Me,Nelly,rap,southern hip hop,0.7
Crank That (Soulja Boy),Soulja Boy,rap,southern hip hop,0.74
Lollipop,Lil Wayne,rap,southern hip hop,0.425
I Wanna Love You,Akon,rap,southern hip hop,0.454
I'm A G,Rick Ross,rap,southern hip hop,0.685
Murder Avenue,Geto Boys,rap,southern hip hop,0.706
Coming 2 America,Ludacris,rap,southern hip hop,0.885
Decatur Psalm,OutKast,rap,southern hip hop,0.627
You Know What It Is (feat. Wyclef Jean),T.I.,rap,southern hip hop,0.853
Crept and We Came,Bone Thugs-N-Harmony,rap,southern hip hop,0.683
Damn! - Club Mix,Youngbloodz,rap,southern hip hop,0.724
War Wounds,Master P,rap,southern hip hop,0.588
Weezy Baby,Lil Wayne,rap,southern hip hop,0.637
Whatcha Know (featuring Big Gipp),Three 6 Mafia,rap,southern hip hop,0.937
Constantly 'N Danger,C-Murder,rap,southern hip hop,0.523
Kisha,Lil Wayne,rap,southern hip hop,0.879
Number One Spot,Ludacris,rap,southern hip hop,0.946
A Milli,Lil Wayne,rap,southern hip hop,0.69
"Contract (feat. 8 Ball, MJG)",8Ball,rap,southern hip hop,0.789
Cereal Killer,Geto Boys,rap,southern hip hop,0.647
This Is 4 My,Silkk The Shocker,rap,southern hip hop,0.624
In Da Club,Lil Jon & The East Side Boyz,rap,southern hip hop,0.718
Dilemma,Nelly,rap,southern hip hop,0.552
Oh No,Lil Wayne,rap,southern hip hop,0.6
F--- The Ying Yang Twins,Ying Yang Twins,rap,southern hip hop,0.701
Take a Bump,Three 6 Mafia,rap,southern hip hop,0.894
"Soldiers, Riders, & G's",Master P,rap,southern hip hop,0.835
Fuckin With Me,Juvenile,rap,southern hip hop,0.866
"After Dollars, No Cents",Master P,rap,southern hip hop,0.734
Hot In Herre,Nelly,rap,southern hip hop,0.745
Look What I Got,T.I.,rap,southern hip hop,0.735
Rollout (My Business),Ludacris,rap,southern hip hop,0.668
I Just Wanna Die,Geto Boys,rap,southern hip hop,0.764
Wait (The Whisper Song),Ying Yang Twins,rap,southern hip hop,0.513
Snitch,Lil Wayne,rap,southern hip hop,0.723
Hanh!,Ying Yang Twins,rap,southern hip hop,0.915
Wailin',OutKast,rap,southern hip hop,0.393
Gangsta B,Master P,rap,southern hip hop,0.47
Remember Me,Lil Wayne,rap,southern hip hop,0.824
Throw Yo Hood Up,Silkk The Shocker,rap,southern hip hop,0.745
Back That Azz Up,Juvenile,rap,southern hip hop,0.714
Handle the Vibe,Bone Thugs-N-Harmony,rap,southern hip hop,0.593
Screwed Up,Ludacris,rap,southern hip hop,0.732
Play Wit Pussy,Mia X,rap,southern hip hop,0.639
I Got That Fire,Juvenile,rap,southern hip hop,0.631
Eternity,Master P,rap,southern hip hop,0.828
Mama Always Told Me,Silkk The Shocker,rap,southern hip hop,0.551
Southern Fried Intro,Ludacris,rap,southern hip hop,0.885
One Night Stand,Lil Jon & The East Side Boyz,rap,southern hip hop,0.531
Im Not a Gentleman,Geto Boys,rap,southern hip hop,0.522
Mamacita,OutKast,rap,southern hip hop,0.716
Greed Hate Envy,Nelly,rap,southern hip hop,0.859
Guerrilla,Juvenile,rap,southern hip hop,0.834
Georgia Dome (Get Low Sequel),Ying Yang Twins,rap,southern hip hop,0.69
Somebody Like Me,Silkk The Shocker,rap,southern hip hop,0.594
Duck & Run,C-Murder,rap,southern hip hop,0.719
The Heat,Lil Wayne,rap,southern hip hop,0.761
West Savannah,OutKast,rap,southern hip hop,0.558
"No Shorts, No Losses",Bone Thugs-N-Harmony,rap,southern hip hop,0.468
You & Me,Mia X,rap,southern hip hop,0.474
Put Your Money,Ludacris,rap,southern hip hop,0.886
Picture Me,C-Murder,rap,southern hip hop,0.462
It Ain't My Fault,Silkk The Shocker,rap,southern hip hop,0.508
Fuck Tha World,Lil Wayne,rap,southern hip hop,0.763
Numb Numb,Juvenile,rap,southern hip hop,0.697
You Ain't Gotta Lie To Kick It,Silkk The Shocker,rap,southern hip hop,0.783
She Said,Ludacris,rap,southern hip hop,0.649
Bring It On,Mia X,rap,southern hip hop,0.892
Respect Us,Lil Wayne,rap,southern hip hop,0.891
What You Know,T.I.,rap,southern hip hop,0.81
Armageddon,Ying Yang Twins,rap,southern hip hop,0.628
Tho Dem Wraps,Nelly,rap,southern hip hop,0.795
Hit a Muthafucka,Three 6 Mafia,rap,southern hip hop,0.795
What They Do (feat. BG),T.I.,rap,southern hip hop,0.763
Stop Hatin,Master P,rap,southern hip hop,0.731
Whatcha Wanna Do,Mia X,rap,southern hip hop,0.587
1st & 10 (Featuring Infamous 2-0 & Fate Wilson),Ludacris,rap,southern hip hop,0.946
Holiday,Rockie Fresh,rap,southern hip hop,0.784
Need Somebody To Talk To,Sexton,rap,southern hip hop,0.599
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,rap,southern hip hop,0.694
Barbie Doll,THE TRASH MERMAIDS,rap,southern hip hop,0.819
Where the Moon Hides,GARZA,rap,southern hip hop,0.75
40 Bandz,Ducko McFli,rap,southern hip hop,0.607
Forever Scarred,FG Famous,rap,southern hip hop,0.739
Sweet Sweet,Taliwhoah,rap,southern hip hop,0.579
I'm Winnin',Hunidrack6,rap,southern hip hop,0.756
Sunday Best,Surfaces,rap,southern hip hop,0.525
Thraa,Doje,rap,southern hip hop,0.55
Blue,Dolo Tonight,rap,southern hip hop,0.7
All You Need To Know (feat. Calle Lehmann),Gryffin,rap,southern hip hop,0.788
50,Mudd Bughatti,rap,southern hip hop,0.781
Glocks & Drums,Lil Mexico,rap,southern hip hop,0.504
Cudos,Breadwinna Gdawg,rap,southern hip hop,0.601
Waiting On A Better Day,Sexton,rap,southern hip hop,0.754
WORDS,Deanna Brooke,rap,southern hip hop,0.419
TALK,Ella Collier,rap,southern hip hop,0.527
Love Da Way,JonEcks,rap,southern hip hop,0.377
Pose (feat. Lil Uzi Vert),Yo Gotti,rap,southern hip hop,0.613
Behind Me,Lil Bike,rap,southern hip hop,0.758
Baguettes (feat. Gunna),Smokepurpp,rap,southern hip hop,0.63
Once Again,Quality Control,rap,southern hip hop,0.884
CHECK,Kennedy Stephens,rap,southern hip hop,0.579
Year of the Update,Swim.,rap,southern hip hop,0.539
Yung World,YunginReckless,rap,southern hip hop,0.487
Winnie Tha Pxxh,Gxx,rap,southern hip hop,0.711
Bad Bad Bad (feat. Lil Baby),Young Thug,rap,southern hip hop,0.596
Pink Lemonade,Dolo Tonight,rap,southern hip hop,0.617
"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,rap,southern hip hop,0.767
I Bleed Stars,All Fires,rap,southern hip hop,0.796
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,rap,southern hip hop,0.525
100 Shooters (feat. Meek Mill),Future,rap,southern hip hop,0.675
